Name,LB,SMI,Atomic_Symbol,DFT_BF3_Affinity,Atomic_Number,Degree,Free_SASA,Atomic_Charge,Radial_Charge_1,Radial_Charge_2,Radial_Charge_3,Radial_Charge_4,Radial_Charge_5,Radial_Charge_6,Radial_Charge_7,Radial_Charge_8,Radial_Charge_9,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n5Ring,n6Ring,nHRing,n5HRing,n6HRing,naRing,n6aRing,naHRing,n6aHRing,nARing,n5ARing,n6ARing,nAHRing,n5AHRing,n6AHRing,nFRing,nFARing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
576_N1,576,CC1CC(C(C1=O)C(=O)N(C)C)[N+](=O)[O-],N,35.257147,7,3,4.785084543,-0.34796,-0.09109,0.0731,0.51577,0.40514,-0.0713,0,0,0,0,0,0,0,29,15,6,14,9,2,4,0,0,0,0,0,0,29,15,26,3,0,0,3,26,3,0,1,1,0,1,2,2,0,0.777777778,19,17.83540088,17.16791818,29.86380189,28.85882353,29.376,17.82820479,33.32604833,0.655172414,0.615013824,0.591997178,1.029786272,0.995131846,1.012965517,0.614765682,1.14917408,15.06,0.172413793,4,0,29.773102,18.656898,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.133333333,-0.055,51.7544,201.1089192,214.0953569,7.382598515
576_O3,576,CC1CC(C(C1=O)C(=O)N(C)C)[N+](=O)[O-],O,29.7357205,8,1,15.77419813,-0.26422,-0.24025,-0.27257,0.03233,0.57375,-0.36317,-0.27421,0,0,0,0,0,0,29,15,6,14,9,2,4,0,0,0,0,0,0,29,15,26,3,0,0,3,26,3,0,1,1,0,1,2,2,0,0.777777778,19,17.83540088,17.16791818,29.86380189,28.85882353,29.376,17.82820479,33.32604833,0.655172414,0.615013824,0.591997178,1.029786272,0.995131846,1.012965517,0.614765682,1.14917408,15.06,0.172413793,4,0,29.773102,18.656898,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.133333333,-0.055,51.7544,201.1089192,214.0953569,7.382598515
576_O4,576,CC1CC(C(C1=O)C(=O)N(C)C)[N+](=O)[O-],O,28.173548,8,1,16.96974549,-0.26422,-0.24025,-0.27257,0.03233,0.57375,-0.36317,-0.27421,0,0,0,0,0,0,29,15,6,14,9,2,4,0,0,0,0,0,0,29,15,26,3,0,0,3,26,3,0,1,1,0,1,2,2,0,0.777777778,19,17.83540088,17.16791818,29.86380189,28.85882353,29.376,17.82820479,33.32604833,0.655172414,0.615013824,0.591997178,1.029786272,0.995131846,1.012965517,0.614765682,1.14917408,15.06,0.172413793,4,0,29.773102,18.656898,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0.133333333,-0.055,51.7544,201.1089192,214.0953569,7.382598515
577_O1,577,CC1(C2CCC1C(=O)C2CS(=O)C)C,O,69.383396,8,1,17.62705678,-0.29902,-0.15872,-0.10254,-0.08057,-0.05894,-0.11107,0,0,0,0,0,0,0,32,14,3,18,11,0,2,1,0,0,0,0,0,33,15,31,2,0,0,2,31,2,0,0,1,0,3,2,3,1,0.909090909,19.33333333,17.8438931,18.4931032,31.72869629,30.23921569,30.616,20.88399641,36.07642638,0.604166667,0.557621659,0.577909475,0.991521759,0.94497549,0.95675,0.652624888,1.127388324,43.03,0.21875,2,0,34.876274,23.483726,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,2,0.133333333,1.6162,57.4254,207.5523979,214.1027508,6.690710963
577_S1,577,CC1(C2CCC1C(=O)C2CS(=O)C)C,S,24.944183,16,3,9.50620466,0.01868,-0.19601,0.03071,0.18568,-0.12896,-0.19658,0,0,0,0,0,0,0,32,14,3,18,11,0,2,1,0,0,0,0,0,33,15,31,2,0,0,2,31,2,0,0,1,0,3,2,3,1,0.909090909,19.33333333,17.8438931,18.4931032,31.72869629,30.23921569,30.616,20.88399641,36.07642638,0.604166667,0.557621659,0.577909475,0.991521759,0.94497549,0.95675,0.652624888,1.127388324,43.03,0.21875,2,0,34.876274,23.483726,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,2,0.133333333,1.6162,57.4254,207.5523979,214.1027508,6.690710963
577_O2,577,CC1(C2CCC1C(=O)C2CS(=O)C)C,O,106.7416355,8,1,18.67510575,-0.25985,-0.24116,-0.19601,0.03071,0.18568,-0.12896,-0.19658,0,0,0,0,0,0,32,14,3,18,11,0,2,1,0,0,0,0,0,33,15,31,2,0,0,2,31,2,0,0,1,0,3,2,3,1,0.909090909,19.33333333,17.8438931,18.4931032,31.72869629,30.23921569,30.616,20.88399641,36.07642638,0.604166667,0.557621659,0.577909475,0.991521759,0.94497549,0.95675,0.652624888,1.127388324,43.03,0.21875,2,0,34.876274,23.483726,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,2,0.133333333,1.6162,57.4254,207.5523979,214.1027508,6.690710963
578_P1,578,CPCC(C=O)C1=CC(=CC=C1)Cl,P,81.980545,15,3,10.11104544,-0.12426,-0.13565,0.05544,0.1901,-0.10543,0.00167,-0.06384,0,0,0,0,6,6,25,13,3,12,10,0,1,0,1,0,1,0,1,25,13,18,1,0,6,7,21,4,0,1,5,1,1,0,1,0,0.3,18.66666667,17.86934993,16.24367657,24.8390386,23.8,23.916,18.75060838,27.78404536,0.746666667,0.714773997,0.649747063,0.993561544,0.952,0.95664,0.750024335,1.111361815,13.03,0.24,1,0,31.313516,19.296484,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0.307692308,2.9308,59.363,191.5425654,214.0314293,8.561257173
578_O1,578,CPCC(C=O)C1=CC(=CC=C1)Cl,O,59.800321,8,1,17.32215651,-0.3027,-0.17541,-0.02712,-0.04172,-0.19904,-0.08136,-0.06384,0,0,0,0,6,6,25,13,3,12,10,0,1,0,1,0,1,0,1,25,13,18,1,0,6,7,21,4,0,1,5,1,1,0,1,0,0.3,18.66666667,17.86934993,16.24367657,24.8390386,23.8,23.916,18.75060838,27.78404536,0.746666667,0.714773997,0.649747063,0.993561544,0.952,0.95664,0.750024335,1.111361815,13.03,0.24,1,0,31.313516,19.296484,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0.307692308,2.9308,59.363,191.5425654,214.0314293,8.561257173
579_O1,579,C1C=C(C(=O)CC1CC[N+](=O)[O-])P=O,O,61.4937685,8,1,17.35695041,-0.29368,-0.12355,-0.0271,0.14891,-0.04449,0.28923,0.5291,0,0,0,0,0,0,24,14,6,10,8,1,4,0,1,0,0,0,0,24,14,20,4,0,0,4,20,4,0,0,3,0,1,3,1,0,0.625,18.66666667,17.91231055,15.51335376,24.84085943,24.0745098,24.452,16.74606587,27.13602835,0.777777778,0.746346273,0.64638974,1.03503581,1.003104575,1.018833333,0.697752745,1.130667848,14.06,0.25,4,0,27.96593,16.85407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0.285714286,1.8079,49.8989,190.0069684,215.0347444,8.959781018
579_O2,579,C1C=C(C(=O)CC1CC[N+](=O)[O-])P=O,O,30.7859205,8,1,16.56356755,-0.26455,-0.2451,-0.30594,-0.06984,-0.02686,-0.01095,0.22701,0.07394,0.26915,0,0,0,0,24,14,6,10,8,1,4,0,1,0,0,0,0,24,14,20,4,0,0,4,20,4,0,0,3,0,1,3,1,0,0.625,18.66666667,17.91231055,15.51335376,24.84085943,24.0745098,24.452,16.74606587,27.13602835,0.777777778,0.746346273,0.64638974,1.03503581,1.003104575,1.018833333,0.697752745,1.130667848,14.06,0.25,4,0,27.96593,16.85407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0.285714286,1.8079,49.8989,190.0069684,215.0347444,8.959781018
579_O3,579,C1C=C(C(=O)CC1CC[N+](=O)[O-])P=O,O,22.035129,8,1,16.02323069,-0.26455,-0.2451,-0.30594,-0.06984,-0.02686,-0.01095,0.22701,0.07394,0.26915,0,0,0,0,24,14,6,10,8,1,4,0,1,0,0,0,0,24,14,20,4,0,0,4,20,4,0,0,3,0,1,3,1,0,0.625,18.66666667,17.91231055,15.51335376,24.84085943,24.0745098,24.452,16.74606587,27.13602835,0.777777778,0.746346273,0.64638974,1.03503581,1.003104575,1.018833333,0.697752745,1.130667848,14.06,0.25,4,0,27.96593,16.85407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0.285714286,1.8079,49.8989,190.0069684,215.0347444,8.959781018
579_P1,579,C1C=C(C(=O)CC1CC[N+](=O)[O-])P=O,P,8.8997525,15,2,15.56079927,0.19521,0.00784,0.11244,-0.13778,-0.02883,0.01814,0.28923,0.5291,0,0,0,0,0,24,14,6,10,8,1,4,0,1,0,0,0,0,24,14,20,4,0,0,4,20,4,0,0,3,0,1,3,1,0,0.625,18.66666667,17.91231055,15.51335376,24.84085943,24.0745098,24.452,16.74606587,27.13602835,0.777777778,0.746346273,0.64638974,1.03503581,1.003104575,1.018833333,0.697752745,1.130667848,14.06,0.25,4,0,27.96593,16.85407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0.285714286,1.8079,49.8989,190.0069684,215.0347444,8.959781018
579_O4,579,C1C=C(C(=O)CC1CC[N+](=O)[O-])P=O,O,59.9552255,8,1,19.62695039,-0.26915,-0.07394,0.00784,0.11244,-0.13778,-0.02883,0.01814,0.28923,0.5291,0,0,0,0,24,14,6,10,8,1,4,0,1,0,0,0,0,24,14,20,4,0,0,4,20,4,0,0,3,0,1,3,1,0,0.625,18.66666667,17.91231055,15.51335376,24.84085943,24.0745098,24.452,16.74606587,27.13602835,0.777777778,0.746346273,0.64638974,1.03503581,1.003104575,1.018833333,0.697752745,1.130667848,14.06,0.25,4,0,27.96593,16.85407,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0.285714286,1.8079,49.8989,190.0069684,215.0347444,8.959781018
580_O1,580,CC1CC=C(C(=O)C1)CCC2=CN=CC=C2,O,87.1238995,8,1,16.02946105,-0.29456,-0.13623,-0.13144,-0.1924,-0.15482,0.01243,-0.01359,-0.17464,-0.08398,0,0,6,6,33,16,2,17,14,1,1,0,0,0,0,0,0,34,17,26,2,0,6,8,29,5,0,2,4,2,1,4,1,0,0.428571429,19.33333333,17.92490217,20.078299,32.54042243,31.20784314,31.588,21.92663533,37.03008632,0.585858586,0.543178854,0.608433303,0.986073407,0.945692216,0.957212121,0.664443495,1.122123828,49.02,0.424242424,2,0,36.617481,19.062519,2,0,2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,3,0.176470588,2.9396,64.046,221.692027,215.1310142,6.519121641
580_N1,580,CC1CC=C(C(=O)C1)CCC2=CN=CC=C2,N,128.0816995,7,2,11.46625678,-0.26445,-0.20775,-0.11235,-0.1266,-0.0205,0.03506,0.1159,-0.13866,-0.03901,-0.07003,0,6,6,33,16,2,17,14,1,1,0,0,0,0,0,0,34,17,26,2,0,6,8,29,5,0,2,4,2,1,4,1,0,0.428571429,19.33333333,17.92490217,20.078299,32.54042243,31.20784314,31.588,21.92663533,37.03008632,0.585858586,0.543178854,0.608433303,0.986073407,0.945692216,0.957212121,0.664443495,1.122123828,49.02,0.424242424,2,0,36.617481,19.062519,2,0,2,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,3,0.176470588,2.9396,64.046,221.692027,215.1310142,6.519121641
581_S1,581,CCC(C)CCS(=O)CC(C)CC#N,S,25.2513665,16,3,9.445696456,0.02139,-0.18749,-0.08286,-0.06098,0.07108,-0.06914,0,0,0,0,0,0,0,35,14,3,21,11,1,1,1,0,0,0,0,0,34,13,32,1,1,0,2,32,1,1,0,0,0,5,3,2,0,0.909090909,19.66666667,17.92981434,19.34900936,34.39293518,32.67058824,33.084,22.26027126,39.78071304,0.561904762,0.51228041,0.552828839,0.982655291,0.933445378,0.945257143,0.63600775,1.136591801,13.03,0,2,0,37.174653,26.195347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.538461538,2.72108,61.3424,231.8353905,215.1343853,6.146696723
581_O1,581,CCC(C)CCS(=O)CC(C)CC#N,O,113.5626845,8,1,18.85040128,-0.25957,-0.23818,-0.18749,-0.08286,-0.06098,0.07108,-0.06914,0,0,0,0,0,0,35,14,3,21,11,1,1,1,0,0,0,0,0,34,13,32,1,1,0,2,32,1,1,0,0,0,5,3,2,0,0.909090909,19.66666667,17.92981434,19.34900936,34.39293518,32.67058824,33.084,22.26027126,39.78071304,0.561904762,0.51228041,0.552828839,0.982655291,0.933445378,0.945257143,0.63600775,1.136591801,13.03,0,2,0,37.174653,26.195347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.538461538,2.72108,61.3424,231.8353905,215.1343853,6.146696723
581_N1,581,CCC(C)CCS(=O)CC(C)CC#N,N,61.270601,7,1,17.47973596,-0.19834,-0.1359,-0.0974,-0.03152,-0.03321,0.14032,-0.09555,-0.05327,-0.04122,-0.12725,0,0,0,35,14,3,21,11,1,1,1,0,0,0,0,0,34,13,32,1,1,0,2,32,1,1,0,0,0,5,3,2,0,0.909090909,19.66666667,17.92981434,19.34900936,34.39293518,32.67058824,33.084,22.26027126,39.78071304,0.561904762,0.51228041,0.552828839,0.982655291,0.933445378,0.945257143,0.63600775,1.136591801,13.03,0,2,0,37.174653,26.195347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.538461538,2.72108,61.3424,231.8353905,215.1343853,6.146696723
582_O1,582,CC1=C(C=CC(=C1)Br)[N+](=O)[O-],O,20.916666,8,1,17.1239209,-0.2583,-0.19582,-0.18225,-0.13715,-0.17979,0.05082,0,0,0,0,0,6,6,17,11,4,6,7,1,2,0,0,0,0,1,1,17,11,10,1,0,6,7,13,4,0,0,5,1,1,0,0,0,0.142857143,17.66666667,17.98634585,12.10179442,17.66023307,17.22745098,17.404,12.84117246,19.00453434,1.039215686,1.058020344,0.71187026,1.038837239,1.013379469,1.023764706,0.755363086,1.117913785,11.04,0.352941176,2,0,21.444758,8.565242,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.090909091,2.66572,45.5334,143.6868946,214.9581905,12.64459944
582_O2,582,CC1=C(C=CC(=C1)Br)[N+](=O)[O-],O,36.9715985,8,1,17.23033864,-0.2583,-0.19582,-0.18225,-0.13715,-0.17979,0.05082,0,0,0,0,0,6,6,17,11,4,6,7,1,2,0,0,0,0,1,1,17,11,10,1,0,6,7,13,4,0,0,5,1,1,0,0,0,0.142857143,17.66666667,17.98634585,12.10179442,17.66023307,17.22745098,17.404,12.84117246,19.00453434,1.039215686,1.058020344,0.71187026,1.038837239,1.013379469,1.023764706,0.755363086,1.117913785,11.04,0.352941176,2,0,21.444758,8.565242,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.090909091,2.66572,45.5334,143.6868946,214.9581905,12.64459944
583_O1,583,CC1CC(CO1)COCCOCCC=O,O,94.204873,8,2,10.96746881,-0.37812,-0.27097,-0.14709,0.07637,-0.18823,-0.11822,0.07001,-0.19039,-0.13709,0.00369,0,0,0,35,15,4,20,11,0,4,0,0,0,0,0,0,35,15,34,1,0,0,1,34,1,0,1,0,0,6,3,1,0,0.909090909,19.66666667,18.0065773,19.27747446,35.20101966,33.65098039,34.2,20.90650299,39.99044075,0.561904762,0.514473637,0.550784984,1.005743419,0.961456583,0.977142857,0.597328657,1.142584021,15.04,0.142857143,4,0,34.91386,26.14014,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,8,0.533333333,1.0336,55.84,218.9802863,216.1361591,6.175318832
583_O2,583,CC1CC(CO1)COCCOCCC=O,O,58.0701165,8,2,10.60410965,-0.37868,-0.25688,0.05358,-0.13941,-0.23551,-0.07335,0.19898,0,0,0,0,0,0,35,15,4,20,11,0,4,0,0,0,0,0,0,35,15,34,1,0,0,1,34,1,0,1,0,0,6,3,1,0,0.909090909,19.66666667,18.0065773,19.27747446,35.20101966,33.65098039,34.2,20.90650299,39.99044075,0.561904762,0.514473637,0.550784984,1.005743419,0.961456583,0.977142857,0.597328657,1.142584021,15.04,0.142857143,4,0,34.91386,26.14014,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,8,0.533333333,1.0336,55.84,218.9802863,216.1361591,6.175318832
583_O3,583,CC1CC(CO1)COCCOCCC=O,O,62.9850525,8,2,10.36391663,-0.37861,-0.25531,0.0737,0.00852,-0.13866,-0.01643,0.05097,-0.09842,-0.07704,0,0,0,0,35,15,4,20,11,0,4,0,0,0,0,0,0,35,15,34,1,0,0,1,34,1,0,1,0,0,6,3,1,0,0.909090909,19.66666667,18.0065773,19.27747446,35.20101966,33.65098039,34.2,20.90650299,39.99044075,0.561904762,0.514473637,0.550784984,1.005743419,0.961456583,0.977142857,0.597328657,1.142584021,15.04,0.142857143,4,0,34.91386,26.14014,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,8,0.533333333,1.0336,55.84,218.9802863,216.1361591,6.175318832
583_O4,583,CC1CC(CO1)COCCOCCC=O,O,61.2102145,8,1,17.04339846,-0.30331,-0.18152,-0.05062,0.07617,-0.18823,-0.11822,0.07001,-0.19045,-0.13866,-0.01643,0,0,0,35,15,4,20,11,0,4,0,0,0,0,0,0,35,15,34,1,0,0,1,34,1,0,1,0,0,6,3,1,0,0.909090909,19.66666667,18.0065773,19.27747446,35.20101966,33.65098039,34.2,20.90650299,39.99044075,0.561904762,0.514473637,0.550784984,1.005743419,0.961456583,0.977142857,0.597328657,1.142584021,15.04,0.142857143,4,0,34.91386,26.14014,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,8,0.533333333,1.0336,55.84,218.9802863,216.1361591,6.175318832
584_N1,584,CC1C(C(C(N1C)C)CN(C)C)CCF,N,143.632536,7,3,5.875366637,-0.3004,-0.29218,-0.20566,-0.00961,-0.08279,-0.23636,0,0,0,0,2,0,0,40,15,3,25,12,2,0,0,0,1,0,0,1,40,15,40,0,0,0,0,40,0,0,0,0,0,4,3,2,0,1,20,18.01218909,20.93532933,39.3809177,37.51372549,38.096,23.63282934,46.3198738,0.5,0.450304727,0.523383233,0.984522942,0.937843137,0.9524,0.590820734,1.157996845,15.03,0.125,2,0,39.466825,29.613175,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,4,0.266666667,1.8624,62.813,231.8129028,216.200177,5.405004426
584_N2,584,CC1C(C(C(N1C)C)CN(C)C)CCF,N,137.331336,7,3,5.228016979,-0.30905,-0.33425,-0.01993,0.00667,-0.2737,-0.06601,0,0,0,0,2,0,0,40,15,3,25,12,2,0,0,0,1,0,0,1,40,15,40,0,0,0,0,40,0,0,0,0,0,4,3,2,0,1,20,18.01218909,20.93532933,39.3809177,37.51372549,38.096,23.63282934,46.3198738,0.5,0.450304727,0.523383233,0.984522942,0.937843137,0.9524,0.590820734,1.157996845,15.03,0.125,2,0,39.466825,29.613175,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,4,0.266666667,1.8624,62.813,231.8129028,216.200177,5.405004426
585_O1,585,C1CC=C(C(=O)C1)C(C#N)C2CCC(=O)C2,O,76.8319395,8,1,15.93094747,-0.29452,-0.13512,-0.11571,-0.08693,0.10053,-0.0337,0.23038,0,0,0,0,0,0,31,16,3,15,13,1,2,0,0,0,0,0,0,32,17,28,3,1,0,4,28,3,1,0,3,1,0,6,2,0,0.615384615,19.33333333,18.08908501,19.2512703,30.98324836,29.83137255,30.228,20.60832036,34.82418275,0.623655914,0.583518871,0.621008719,0.999459625,0.96230234,0.975096774,0.664784528,1.123360734,49.03,0.387096774,3,0,34.415895,17.354105,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0.117647059,2.17478,58.392,224.0862687,217.1102787,7.003557378
585_N1,585,C1CC=C(C(=O)C1)C(C#N)C2CCC(=O)C2,N,56.124621,7,1,17.47204407,-0.19765,-0.12688,-0.04925,-0.00296,0.08144,0.08597,-0.05485,0,0,0,0,0,0,31,16,3,15,13,1,2,0,0,0,0,0,0,32,17,28,3,1,0,4,28,3,1,0,3,1,0,6,2,0,0.615384615,19.33333333,18.08908501,19.2512703,30.98324836,29.83137255,30.228,20.60832036,34.82418275,0.623655914,0.583518871,0.621008719,0.999459625,0.96230234,0.975096774,0.664784528,1.123360734,49.03,0.387096774,3,0,34.415895,17.354105,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0.117647059,2.17478,58.392,224.0862687,217.1102787,7.003557378
585_O2,585,C1CC=C(C(=O)C1)C(C#N)C2CCC(=O)C2,O,71.252752,8,1,17.61211283,-0.29971,-0.16695,-0.15002,-0.06611,0.09884,0.2298,0.11514,-0.14441,-0.05485,0,0,0,0,31,16,3,15,13,1,2,0,0,0,0,0,0,32,17,28,3,1,0,4,28,3,1,0,3,1,0,6,2,0,0.615384615,19.33333333,18.08908501,19.2512703,30.98324836,29.83137255,30.228,20.60832036,34.82418275,0.623655914,0.583518871,0.621008719,0.999459625,0.96230234,0.975096774,0.664784528,1.123360734,49.03,0.387096774,3,0,34.415895,17.354105,2,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0.117647059,2.17478,58.392,224.0862687,217.1102787,7.003557378
586_N1,586,CC1=C(C=CN=C1)C(CC#N)C(=O)N(C)C,N,125.01249,7,2,11.32557501,-0.26444,-0.20743,-0.10736,-0.10962,0.05091,0.37833,-0.09355,-0.27421,0,0,0,6,6,31,16,4,15,12,3,1,0,0,0,0,0,0,31,16,23,1,1,6,8,26,4,1,3,1,2,1,1,1,0,0.416666667,19.33333333,18.08941803,19.05239833,30.97887837,29.86666667,30.284,20.44544611,35.19627319,0.623655914,0.583529614,0.614593495,0.999318657,0.96344086,0.976903226,0.65953052,1.135363651,16.04,0.193548387,3,0,34.143895,19.336105,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0.1875,1.4755,60.639,218.8135777,217.1215121,7.003919745
586_N2,586,CC1=C(C=CN=C1)C(CC#N)C(=O)N(C)C,N,53.058037,7,1,17.38586022,-0.19831,-0.13499,-0.08419,0.0795,0.32756,-0.36307,-0.26213,0,0,0,0,6,6,31,16,4,15,12,3,1,0,0,0,0,0,0,31,16,23,1,1,6,8,26,4,1,3,1,2,1,1,1,0,0.416666667,19.33333333,18.08941803,19.05239833,30.97887837,29.86666667,30.284,20.44544611,35.19627319,0.623655914,0.583529614,0.614593495,0.999318657,0.96344086,0.976903226,0.65953052,1.135363651,16.04,0.193548387,3,0,34.143895,19.336105,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0.1875,1.4755,60.639,218.8135777,217.1215121,7.003919745
586_O1,586,CC1=C(C=CN=C1)C(CC#N)C(=O)N(C)C,O,79.685858,8,1,14.64628333,-0.27418,-0.04402,-0.31584,-0.22947,0.1271,0.01208,0,0,0,0,0,6,6,31,16,4,15,12,3,1,0,0,0,0,0,0,31,16,23,1,1,6,8,26,4,1,3,1,2,1,1,1,0,0.416666667,19.33333333,18.08941803,19.05239833,30.97887837,29.86666667,30.284,20.44544611,35.19627319,0.623655914,0.583529614,0.614593495,0.999318657,0.96344086,0.976903226,0.65953052,1.135363651,16.04,0.193548387,3,0,34.143895,19.336105,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0.1875,1.4755,60.639,218.8135777,217.1215121,7.003919745
586_N3,586,CC1=C(C=CN=C1)C(CC#N)C(=O)N(C)C,N,32.2772045,7,3,4.823100182,-0.34826,-0.10045,-0.02398,0.04474,0.1271,0.01208,0,0,0,0,0,6,6,31,16,4,15,12,3,1,0,0,0,0,0,0,31,16,23,1,1,6,8,26,4,1,3,1,2,1,1,1,0,0.416666667,19.33333333,18.08941803,19.05239833,30.97887837,29.86666667,30.284,20.44544611,35.19627319,0.623655914,0.583529614,0.614593495,0.999318657,0.96344086,0.976903226,0.65953052,1.135363651,16.04,0.193548387,3,0,34.143895,19.336105,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3,0.1875,1.4755,60.639,218.8135777,217.1215121,7.003919745
587_N1,587,CC1=CC(=CC(=C1)C(=N[N+](C)(C)C)[O-])C#N,N,98.9123945,7,2,10.47397035,-0.09878,-0.25226,-0.83785,-0.10468,0.02657,0.0446,0,0,0,0,1,6,6,31,16,4,15,12,3,1,0,0,0,0,0,0,31,16,23,1,1,6,8,26,4,1,1,3,3,1,0,0,0,0.333333333,19.33333333,18.08941803,19.05239833,30.97887837,29.86666667,30.284,20.44544611,35.19627319,0.623655914,0.583529614,0.614593495,0.999318657,0.96344086,0.976903226,0.65953052,1.135363651,16.04,0.193548387,3,0,34.143895,18.766105,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.125,0.5948,60.4634,218.8135777,217.1215121,7.003919745
587_O1,587,CC1=CC(=CC(=C1)C(=N[N+](C)(C)C)[O-])C#N,O,115.833742,8,1,17.28080346,-0.85456,-0.80237,-0.90906,-1.20152,-0.79339,0.0446,0,0,0,0,1,6,6,31,16,4,15,12,3,1,0,0,0,0,0,0,31,16,23,1,1,6,8,26,4,1,1,3,3,1,0,0,0,0.333333333,19.33333333,18.08941803,19.05239833,30.97887837,29.86666667,30.284,20.44544611,35.19627319,0.623655914,0.583529614,0.614593495,0.999318657,0.96344086,0.976903226,0.65953052,1.135363651,16.04,0.193548387,3,0,34.143895,18.766105,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.125,0.5948,60.4634,218.8135777,217.1215121,7.003919745
587_N2,587,CC1=CC(=CC(=C1)C(=N[N+](C)(C)C)[O-])C#N,N,55.7229195,7,1,17.5045725,-0.19244,-0.09329,-0.04042,-0.11779,-0.04661,-0.08494,-0.89116,-1.09684,-0.81996,0,1,6,6,31,16,4,15,12,3,1,0,0,0,0,0,0,31,16,23,1,1,6,8,26,4,1,1,3,3,1,0,0,0,0.333333333,19.33333333,18.08941803,19.05239833,30.97887837,29.86666667,30.284,20.44544611,35.19627319,0.623655914,0.583529614,0.614593495,0.999318657,0.96344086,0.976903226,0.65953052,1.135363651,16.04,0.193548387,3,0,34.143895,18.766105,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0.125,0.5948,60.4634,218.8135777,217.1215121,7.003919745
588_N1,588,CC1=CC(=C(C=N1)C)C2=CC=C(S2)C=O,N,121.121499,7,2,11.01713261,-0.26129,-0.19278,-0.18666,-0.07276,0.04675,-0.12844,-0.03734,0.18611,0,0,0,11,11,26,15,3,11,12,1,1,1,0,0,0,0,0,27,16,15,1,0,11,12,21,6,0,2,6,2,2,0,0,0,0.166666667,19,18.09058363,17.63987034,25.95375091,25.04313725,25.284,19.2674988,28.70426481,0.730769231,0.695791678,0.678456552,0.998221189,0.963197587,0.972461538,0.741057646,1.104010185,46.03,0.423076923,3,0,32.176723,15.503277,2,1,1,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,2,0.125,3.23944,62.4115,192.0726221,217.056135,8.348312884
